id,lat,lon,area,depth,hydrolakes,elevation
lake_11163,25.25,105.75,0.22,5.71,1385114,1401
lake_11164,25.25,107.25,0.17,5.02,1384572,946
lake_11165,25.25,108.75,0.27,8,1385156,203
lake_11166,25.25,109.25,0.72,12.77,1384764,139
lake_11167,25.25,110.25,0.82,11.64,1385073,161
lake_11168,25.25,110.75,0.34,12.84,1384712,301
lake_11169,25.25,111.25,0.33,10.1,1384870,382
lake_11170,25.25,111.75,2.2,18.69,177075,253
lake_11171,25.25,112.25,2.59,15.6,177045,330
lake_11172,25.25,112.75,0.41,14.71,1385066,301
lake_11173,25.25,113.25,2.2,11.18,177063,304
lake_11174,25.25,113.75,0.82,8.36,1384690,695
lake_11175,25.25,114.25,9.24,15.82,177033,208
lake_11176,25.25,114.75,0.48,10.33,1384946,204
lake_11177,25.25,115.25,0.64,18.05,1384953,210
lake_11178,25.25,115.75,0.22,11.79,1384942,275
lake_11179,25.25,116.25,0.98,11.37,1385003,218
lake_11180,25.25,116.75,2.24,10.81,177050,286
lake_11181,25.25,117.25,10.63,24.11,15483,345
lake_11182,25.25,117.75,0.55,6.02,1385032,593
lake_11183,25.25,118.25,12.77,15.86,15487,87
lake_11184,25.25,118.75,12.57,12.42,15481,73
lake_11185,25.25,119.25,1.82,11.94,177017,0
lake_11186,25.25,119.75,0.68,12.14,1384585,7
lake_11187,25.25,121.25,0.13,14.84,1385264,40
lake_11188,25.75,-111.75,0.28,14.42,1069466,55
lake_11189,25.75,-111.25,0.15,11.87,1069570,0
lake_11190,25.75,-109.25,7.39,7.94,114630,0
lake_11191,25.75,-108.75,3.33,9.51,114641,0
lake_11192,25.75,-108.25,8.08,12.76,114663,54
lake_11193,25.75,-107.75,25.49,29.2,9649,213
lake_11194,25.75,-105.25,47.54,79.85,9655,1494
lake_11195,25.75,-104.25,0.39,3.23,1069501,1669
lake_11196,25.75,-102.25,0.28,4.49,1069397,1096
lake_11197,25.75,-101.25,1.52,7.14,114645,1117
lake_11198,25.75,-100.25,0.19,10.61,1069437,346
lake_11199,25.75,-99.75,0.17,13.32,1069564,245
lake_11200,25.75,-99.25,43.32,22,9653,151
lake_11201,25.75,-98.25,0.61,8.09,1069369,29
lake_11202,25.75,-97.75,0.97,9.07,1069574,2
lake_11203,25.75,-97.25,18.79,21.41,9651,1
lake_11204,25.75,-81.75,1.32,7.34,114608,3
lake_11205,25.75,-81.25,26.69,33.88,9656,3
lake_11206,25.75,-80.25,1.41,12.61,114611,3
lake_11207,25.75,-79.25,0.16,13.39,1069521,8
lake_11208,25.75,-77.25,0.51,8.58,1069391,0
lake_11209,25.75,36.75,0.22,15.35,1384001,0
lake_11210,25.75,49.25,0.3,11.42,1384397,293
lake_11211,25.75,49.75,5.43,7.84,177007,102
lake_11212,25.75,55.75,0.41,11.06,1384430,0
lake_11213,25.75,59.25,1.45,8.87,177002,8
lake_11214,25.75,62.25,0.34,16.04,1384300,25
lake_11215,25.75,62.75,0.32,12.43,1384184,35
lake_11216,25.75,68.25,2.52,11,176986,20
lake_11217,25.75,68.75,0.24,10.85,1384014,18
lake_11218,25.75,69.25,0.15,6.7,1383988,8
lake_11219,25.75,69.75,1.31,13.39,176989,1
lake_11220,25.75,71.25,0.81,11.21,1384556,146
lake_11221,25.75,71.75,0.24,15.18,1384220,90
lake_11222,25.75,72.25,0.16,10.12,1384510,234
lake_11223,25.75,72.75,0.11,13.65,1384143,159
lake_11224,25.75,73.25,14.38,13.96,15475,220
lake_11225,25.75,73.75,0.17,4.35,1384432,630
lake_11226,25.75,74.25,0.37,9.89,1383983,444
lake_11227,25.75,74.75,0.47,17.59,1384060,406
lake_11228,25.75,75.25,59.45,26.6,15469,308
lake_11229,25.75,75.75,1.02,13.78,176981,262
lake_11230,25.75,76.25,8.86,9.35,176956,274
lake_11231,25.75,76.75,2.58,10.58,177014,270
lake_11232,25.75,77.25,0.19,13.29,1384264,406
lake_11233,25.75,77.75,14.71,17.84,15474,255
lake_11234,25.75,78.25,1.21,10.49,176987,228
lake_11235,25.75,78.75,1.49,14.07,177012,205
lake_11236,25.75,79.25,3.94,13.91,177013,173
lake_11237,25.75,79.75,23.19,16.07,15477,142
lake_11238,25.75,80.25,0.21,13.1,1384494,124
lake_11239,25.75,80.75,0.23,11.08,1383922,118
lake_11240,25.75,81.25,1.72,12.36,176941,107
lake_11241,25.75,81.75,0.21,7.29,1384130,102
lake_11242,25.75,82.25,0.27,9.8,1384109,88
lake_11243,25.75,82.75,0.6,8.95,1383945,86
lake_11244,25.75,83.25,0.57,8.71,1384198,72
lake_11245,25.75,83.75,0.16,16.53,1384035,65
lake_11246,25.75,84.25,11.85,9.97,15471,58
lake_11247,25.75,84.75,0.72,11.94,1384291,56
lake_11248,25.75,85.25,1.5,10.37,176945,52
lake_11249,25.75,85.75,11.05,10.06,15473,44
lake_11250,25.75,86.25,1.8,10.31,176960,41
lake_11251,25.75,86.75,0.25,11.81,1384040,44
lake_11252,25.75,87.25,0.41,7.09,1384303,36
lake_11253,25.75,87.75,0.12,7.12,1384153,39
lake_11254,25.75,88.25,0.24,12.81,1384546,29
lake_11255,25.75,88.75,0.1,12.62,1384434,32
lake_11256,25.75,89.25,0.18,15.04,1384193,36
lake_11257,25.75,89.75,0.41,5.13,1384256,25
lake_11258,25.75,90.25,0.35,9.39,1383987,26
lake_11259,25.75,91.25,0.82,13.01,1384089,60
lake_11260,25.75,91.75,7.6,32.31,176992,978
lake_11261,25.75,92.75,11.02,31.15,15479,601
lake_11262,25.75,97.75,0.1,16.02,1383953,152
lake_11263,25.75,99.25,1.07,16.6,176959,2555
lake_11264,25.75,100.25,242.42,233.73,1479,1962
lake_11265,25.75,100.75,1.61,7.35,177009,2001
lake_11266,25.75,101.25,5.4,46.37,177010,1892
lake_11267,25.75,101.75,1.65,3.81,176976,1499
lake_11268,25.75,102.25,0.14,6.27,1384259,2349
lake_11269,25.75,102.75,0.29,6.44,1384472,2110
lake_11270,25.75,103.25,5.61,46.9,176999,2172
lake_11271,25.75,103.75,2,9.26,176970,1982
lake_11272,25.75,104.25,3.56,9.73,176994,2052
lake_11273,25.75,104.75,0.41,5.81,1384108,1793
lake_11274,25.75,105.25,0.22,4.14,1384505,1617
lake_11275,25.75,105.75,0.14,4.57,1384504,1302
lake_11276,25.75,106.25,0.19,4.26,1383931,1156
lake_11277,25.75,106.75,0.68,7.28,1383972,1189
lake_11278,25.75,107.25,0.87,10.63,1384072,643
lake_11279,25.75,107.75,0.29,3.67,1384243,934
lake_11280,25.75,109.25,20.79,19.82,15482,137
lake_11281,25.75,109.75,1.44,10.23,176973,165
lake_11282,25.75,110.25,23.7,22.5,15478,206
lake_11283,25.75,110.75,0.22,11.85,1384387,244
lake_11284,25.75,111.25,3.12,11.26,176944,151
lake_11285,25.75,111.75,40.27,22.09,15468,168
lake_11286,25.75,112.25,0.21,15.16,1384410,270
lake_11287,25.75,112.75,28.16,22.37,15465,125
lake_11288,25.75,113.25,130.69,316.39,1478,274
lake_11289,25.75,113.75,2.03,29.9,176984,472
lake_11290,25.75,114.25,19.45,24.93,15472,195
lake_11291,25.75,114.75,13.28,17.9,15470,98
lake_11292,25.75,115.25,0.19,6.08,1384534,165
lake_11293,25.75,115.75,5.69,17.11,177003,200
lake_11294,25.75,116.25,1.38,17.23,176991,362
lake_11295,25.75,116.75,0.13,6.89,1383960,393
lake_11296,25.75,117.75,0.32,5.62,1384489,600
lake_11297,25.75,118.25,3.38,30.96,176972,506
lake_11298,25.75,118.75,0.28,10.12,1383966,211
lake_11299,25.75,119.25,10.15,15.73,15476,46
lake_11300,25.75,119.75,0.19,5.96,1384140,56
lake_11301,26.25,-109.25,2.01,7,114597,0
lake_11302,26.25,-108.75,45.02,14.98,9644,101
lake_11303,26.25,-108.25,16.64,22.61,9647,180
lake_11304,26.25,-106.25,1.75,8.88,114570,2682
lake_11305,26.25,-105.75,9.42,26.57,114575,1758
lake_11306,26.25,-105.25,0.28,4.27,1069254,1904
lake_11307,26.25,-104.75,1.87,5,114591,1719
lake_11308,26.25,-104.25,1.57,5.93,114592,1421
lake_11309,26.25,-102.25,0.23,4.77,1069261,1503
lake_11310,26.25,-99.75,0.87,12.96,1069304,264
lake_11311,26.25,-99.25,13.66,11.33,9646,72
lake_11312,26.25,-98.75,38.04,19.79,9645,71
lake_11313,26.25,-98.25,1.27,11.36,114596,24
lake_11314,26.25,-97.75,0.11,10.38,1069289,23
lake_11315,26.25,-97.25,33.88,98.88,9648,0
lake_11316,26.25,-82.25,1.24,9.85,114573,0
lake_11317,26.25,-81.75,1.25,12.07,114571,4
lake_11318,26.25,-81.25,5.57,11.62,114579,5
lake_11319,26.25,-80.75,0.32,17.34,1069222,5
lake_11320,26.25,-80.25,0.12,11.79,1069196,9
lake_11321,26.25,-77.75,0.16,12.94,1069318,0
lake_11322,26.25,-77.25,7.17,14.01,114577,-1
lake_11323,26.25,-14.25,3.39,7.21,176933,23
lake_11324,26.25,-13.75,5.1,9.13,176875,52
lake_11325,26.25,49.75,0.13,15.1,1383364,0
lake_11326,26.25,50.25,0.74,10.73,1383661,0
lake_11327,26.25,50.75,0.72,11.11,1383595,0
lake_11328,26.25,61.75,12.89,23.05,15466,211
lake_11329,26.25,62.75,1.56,6.39,176899,631
lake_11330,26.25,67.75,90.23,17.95,15458,32
lake_11331,26.25,68.25,1.1,10.99,176858,32
lake_11332,26.25,68.75,0.1,7.47,1383378,32
lake_11333,26.25,69.25,2.18,5.91,176915,19
lake_11334,26.25,69.75,0.23,4.54,1383416,36
lake_11335,26.25,72.75,0.16,9.73,1383556,268
lake_11336,26.25,73.25,0.36,7.88,1383841,227
lake_11337,26.25,74.25,0.73,11.44,1383640,393
lake_11338,26.25,74.75,2.43,10.9,176864,483
lake_11339,26.25,75.25,0.54,12.43,1383522,308
lake_11340,26.25,75.75,3.22,10.8,176876,280
lake_11341,26.25,76.25,1.06,11.17,176869,256
lake_11342,26.25,76.75,8.47,10.46,176895,247
lake_11343,26.25,77.25,1.33,14.43,176885,203
lake_11344,26.25,77.75,14.47,16.13,15464,219
lake_11345,26.25,78.25,1.59,8.59,176868,160
lake_11346,26.25,78.75,0.27,12.62,1383860,159
lake_11347,26.25,79.25,0.12,10.31,1383366,139
lake_11348,26.25,80.75,0.46,11.74,1383367,122
lake_11349,26.25,81.25,0.56,8.94,1383908,108
lake_11350,26.25,81.75,0.15,13.52,1383369,92
lake_11351,26.25,82.25,0.32,16.92,1383754,96
lake_11352,26.25,82.75,0.13,8.76,1383383,87
lake_11353,26.25,83.25,3.3,10.86,176913,68
lake_11354,26.25,83.75,7.56,9.04,176910,62
lake_11355,26.25,84.25,0.37,11.94,1383420,68
lake_11356,26.25,84.75,0.33,13.42,1383413,65
lake_11357,26.25,85.25,0.15,15.4,1383392,63
lake_11358,26.25,85.75,0.11,12.05,1383616,55
lake_11359,26.25,86.25,0.93,11.63,1383700,47
lake_11360,26.25,86.75,0.23,12.54,1383883,45
lake_11361,26.25,87.75,0.22,7.26,1383435,67
lake_11362,26.25,89.25,0.45,9.69,1383699,52
lake_11363,26.25,89.75,0.16,13.05,1383915,24
lake_11364,26.25,90.25,4.55,8.82,176898,29
lake_11365,26.25,90.75,3.2,11.58,176886,32
lake_11366,26.25,91.25,0.25,4.31,1383525,40
lake_11367,26.25,91.75,1.1,14.65,176920,45
lake_11368,26.25,92.25,0.49,11.35,1383623,57
lake_11369,26.25,92.75,0.28,10.68,1383361,66
lake_11370,26.25,94.25,0.32,7.84,1383634,276
lake_11371,26.25,96.25,0.14,13.18,1383393,193
lake_11372,26.25,96.75,0.41,10.54,1383402,195
lake_11373,26.25,97.75,0.32,7.26,1383502,211
lake_11374,26.25,99.75,7.87,40.96,176916,2050
lake_11375,26.25,100.25,1.83,8.51,176934,1965
lake_11376,26.25,100.75,1.19,16.62,176856,2110
lake_11377,26.25,101.75,0.86,5.17,1383797,1657
lake_11378,26.25,102.25,2.85,27.62,176932,2211
lake_11379,26.25,102.75,0.58,7.83,1383398,2334
lake_11380,26.25,103.25,14.43,30.13,15460,2209
lake_11381,26.25,103.75,4.24,13.96,176922,2019
lake_11382,26.25,104.25,1.7,4.96,176903,1954
lake_11383,26.25,104.75,0.12,5.09,1383488,2190
lake_11384,26.25,105.75,8.18,25.52,176878,1140
lake_11385,26.25,106.25,43.43,35.94,15456,1233
lake_11386,26.25,106.75,2.09,13.51,176871,1146
lake_11387,26.25,107.25,0.18,4.66,1383645,1129
lake_11388,26.25,107.75,0.28,3.59,1383373,799
lake_11389,26.25,109.25,0.38,17.54,1383444,388
lake_11390,26.25,109.75,1.29,10.67,176890,348
lake_11391,26.25,110.25,7.64,24.18,176884,522
lake_11392,26.25,110.75,1.61,22.81,176872,640
lake_11393,26.25,111.25,2.07,16.13,176870,264
lake_11394,26.25,111.75,0.97,13.35,1383574,172
lake_11395,26.25,112.25,3.14,11.44,176896,155
lake_11396,26.25,112.75,21.87,20.45,15452,70
lake_11397,26.25,113.25,5.04,19.86,176887,208
lake_11398,26.25,113.75,1.47,12.89,176867,206
lake_11399,26.25,114.25,0.23,9.92,1383829,409
lake_11400,26.25,114.75,67.58,21.13,15457,89
lake_11401,26.25,115.25,21.79,19.8,15461,184
lake_11402,26.25,115.75,2.16,11.45,176859,226
lake_11403,26.25,116.25,7.57,16.22,176931,256
lake_11404,26.25,116.75,0.84,12.68,1383722,290
lake_11405,26.25,117.25,34.32,25.83,15467,252
lake_11406,26.25,117.75,3.62,32.57,176902,589
lake_11407,26.25,118.25,56.27,21.45,15462,60
lake_11408,26.25,118.75,0.24,10.69,1383716,91
lake_11409,26.25,119.25,1.36,13.43,176907,13
lake_11410,26.25,119.75,18.92,102.03,15459,1
lake_11411,26.25,127.75,0.9,19.37,1383471,67
lake_11412,26.75,-113.25,1.5,13.99,114555,0
lake_11413,26.75,-109.75,2.27,12.04,114559,-2
lake_11414,26.75,-109.25,0.27,6.54,1069119,62
lake_11415,26.75,-108.75,94.67,77.99,9643,105
lake_11416,26.75,-108.25,42.39,73.53,9642,239
lake_11417,26.75,-107.25,0.3,7.51,1069017,2426
lake_11418,26.75,-106.75,0.11,7.73,1069078,2445
lake_11419,26.75,-105.75,0.93,5.55,1069106,1702
lake_11420,26.75,-105.25,1.51,7.81,114564,1598
lake_11421,26.75,-104.75,0.61,4.01,1069136,1528
lake_11422,26.75,-103.75,1.29,10.47,114551,1093
lake_11423,26.75,-103.25,8.7,13.01,114548,1029
lake_11424,26.75,-102.25,0.37,3.91,1069024,763
lake_11425,26.75,-100.25,0.43,9.86,1069016,165
lake_11426,26.75,-99.75,0.14,7.69,1068982,108
lake_11427,26.75,-99.25,120.77,48.07,855,80
lake_11428,26.75,-98.75,0.33,8.12,1069052,150
lake_11429,26.75,-98.25,2.67,7.81,114565,9
lake_11430,26.75,-97.75,2.63,9.6,114547,0
lake_11431,26.75,-97.25,7.1,9.03,114549,0
lake_11432,26.75,-82.25,0.2,16.83,1068986,6
lake_11433,26.75,-81.75,0.33,14.93,1069051,10
lake_11434,26.75,-81.25,16.35,12.86,9641,5
lake_11435,26.75,-80.75,1419.58,3.7,69,3
lake_11436,26.75,-80.25,2.11,12.37,114557,3
lake_11437,26.75,-78.75,1.95,11.6,114563,1
lake_11438,26.75,-78.25,0.31,12.34,1069071,0
lake_11439,26.75,-77.75,2.21,10.25,114562,0
lake_11440,26.75,-77.25,1.42,10.93,114568,0
lake_11441,26.75,-13.75,2.25,12.82,176842,30
lake_11442,26.75,49.75,0.96,10.21,1383063,2
lake_11443,26.75,54.75,28.61,48.03,15450,4
lake_11444,26.75,55.75,0.35,8.77,1382980,21
lake_11445,26.75,59.75,0.49,4.48,1383201,985
lake_11446,26.75,67.75,1.2,12.02,176812,36
lake_11447,26.75,68.25,1.16,8.04,176855,31
lake_11448,26.75,68.75,0.17,16.58,1382880,47
lake_11449,26.75,69.25,0.12,10.4,1382943,37
lake_11450,26.75,71.75,0.11,9.57,1383215,230
lake_11451,26.75,73.75,0.87,8.34,1383039,318
lake_11452,26.75,74.25,1.59,9.63,176821,365
lake_11453,26.75,74.75,1.12,9.86,176825,389
lake_11454,26.75,75.25,0.28,13.01,1383304,317
lake_11455,26.75,75.75,1.14,12.69,176807,411
lake_11456,26.75,76.25,0.15,7.04,1382930,317
lake_11457,26.75,76.75,1.32,16.1,176848,251
lake_11458,26.75,77.25,4.71,11.46,176815,204
lake_11459,26.75,77.75,4.05,9.61,176844,213
lake_11460,26.75,78.75,0.24,6.42,1382874,152
lake_11461,26.75,79.25,0.22,6.54,1382860,147
lake_11462,26.75,79.75,0.48,5.52,1382903,141
lake_11463,26.75,80.25,0.26,10.63,1383025,127
lake_11464,26.75,80.75,0.2,13.45,1383316,120
lake_11465,26.75,81.25,0.66,11.09,1383315,114
lake_11466,26.75,81.75,0.13,12.45,1382972,111
lake_11467,26.75,82.25,0.8,13.28,1383332,90
lake_11468,26.75,82.75,2.67,10.49,176834,80
lake_11469,26.75,83.25,10.11,9.93,15444,73
lake_11470,26.75,83.75,0.28,12.14,1382868,88
lake_11471,26.75,84.25,1.45,9.61,176824,76
lake_11472,26.75,84.75,0.37,9.36,1383090,73
lake_11473,26.75,85.25,1.17,10.2,176857,62
lake_11474,26.75,85.75,0.16,7.41,1382921,100
lake_11475,26.75,86.25,0.38,7.09,1382967,107
lake_11476,26.75,86.75,0.73,10.29,1383336,80
lake_11477,26.75,87.25,0.83,33.19,1383014,108
lake_11478,26.75,88.25,0.24,4.71,1383204,101
lake_11479,26.75,88.75,7.92,12.77,176830,110
lake_11480,26.75,90.75,0.4,9.44,1383351,45
lake_11481,26.75,91.75,0.2,17.59,1383322,65
lake_11482,26.75,92.75,1.33,11.53,176846,63
lake_11483,26.75,93.25,1.15,10.62,176839,71
lake_11484,26.75,93.75,1.85,9.18,176840,72
lake_11485,26.75,94.25,0.19,17.92,1383064,80
lake_11486,26.75,94.75,0.43,12.49,1382861,96
lake_11487,26.75,97.75,2.38,10.66,176814,303
lake_11488,26.75,99.75,0.48,7.15,1383072,2392
lake_11489,26.75,100.25,8.13,30.37,176816,2438
lake_11490,26.75,100.75,74.82,113.26,15455,1500
lake_11491,26.75,101.25,0.18,4.91,1383279,1133
lake_11492,26.75,101.75,0.32,3.87,1383261,1603
lake_11493,26.75,102.25,0.68,7.46,1383141,1936
lake_11494,26.75,102.75,0.55,5.75,1382987,1614
lake_11495,26.75,103.25,4.43,19.51,176838,2487
lake_11496,26.75,103.75,0.27,6.22,1383231,2499
lake_11497,26.75,104.25,21.11,52.71,15445,2169
lake_11498,26.75,104.75,0.28,4.5,1383265,1820
lake_11499,26.75,105.25,0.18,3.99,1382890,1493
lake_11500,26.75,105.75,0.47,5.73,1382969,1349
lake_11501,26.75,106.25,11.8,21.94,15449,1192
lake_11502,26.75,106.75,3.07,22.03,176851,1109
lake_11503,26.75,107.25,0.2,5.86,1382991,1199
lake_11504,26.75,107.75,1.42,6.92,176804,721
lake_11505,26.75,109.25,0.18,10.16,1382870,464
lake_11506,26.75,109.75,5.52,12.21,176806,263
lake_11507,26.75,110.25,0.3,7.71,1383269,308
lake_11508,26.75,110.75,0.38,18.23,1382998,398
lake_11509,26.75,111.25,0.34,5.04,1383310,686
lake_11510,26.75,111.75,0.26,7.5,1382866,192
lake_11511,26.75,112.25,3.79,11.35,176811,114
lake_11512,26.75,112.75,1.49,18.34,176810,111
lake_11513,26.75,113.25,1.42,9.17,176808,81
lake_11514,26.75,113.75,0.51,9.84,1383066,215
lake_11515,26.75,114.25,2.12,15.26,176809,176
lake_11516,26.75,114.75,0.25,6.35,1383346,199
lake_11517,26.75,115.25,7.44,16.73,176845,150
lake_11518,26.75,115.75,0.26,9.35,1382852,328
lake_11519,26.75,116.25,14.81,19.03,15443,236
lake_11520,26.75,116.75,0.74,11.35,1383075,318
lake_11521,26.75,117.25,57.9,20.9,15448,255
lake_11522,26.75,117.75,14.36,12.76,15451,88
lake_11523,26.75,118.75,10.79,25.67,15453,361
lake_11524,26.75,119.25,0.48,9.04,1383149,76
lake_11525,26.75,119.75,0.34,10.53,1383091,8
lake_11526,26.75,120.25,0.83,16.42,1383126,2
lake_11527,27.25,-113.75,0.14,11.93,1068796,0
lake_11528,27.25,-113.25,0.88,11.7,1068952,0
lake_11529,27.25,-110.75,0.78,12.38,1068798,-2
lake_11530,27.25,-110.25,3.9,11.69,114538,-2
lake_11531,27.25,-109.75,0.24,2.89,1068837,82
lake_11532,27.25,-109.25,15.28,17.38,9639,111
lake_11533,27.25,-108.75,0.19,6.49,1068891,122
lake_11534,27.25,-107.25,0.23,5.18,1068943,2269
lake_11535,27.25,-105.25,0.47,3.49,1068973,1512
lake_11536,27.25,-103.25,0.37,4.69,1068964,1034
lake_11537,27.25,-102.75,0.21,4.29,1068793,1164
lake_11538,27.25,-100.75,83.95,34.83,9634,258
lake_11539,27.25,-100.25,3.8,13.98,114532,235
lake_11540,27.25,-99.75,0.15,6.55,1068814,121
lake_11541,27.25,-99.25,0.15,12.97,1068821,139
lake_11542,27.25,-98.25,4.19,8.87,114545,25
lake_11543,27.25,-97.75,1.98,8.38,114542,0
lake_11544,27.25,-97.25,0.19,10.89,1068802,4
lake_11545,27.25,-82.25,4.97,97.38,114528,9
lake_11546,27.25,-81.75,0.45,9.22,1068960,23
lake_11547,27.25,-81.25,12.87,18.11,9635,31
lake_11548,27.25,-80.75,23.07,99.53,9640,-1
lake_11549,27.25,-80.25,0.27,13.12,1068850,5
lake_11550,27.25,14.25,0.15,5.78,1382487,285
lake_11551,27.25,31.25,0.19,13.07,1382610,45
lake_11552,27.25,49.75,1.17,13.18,176778,0
lake_11553,27.25,57.25,16,12.97,15440,100
lake_11554,27.25,67.75,19.45,26.28,15437,40
lake_11555,27.25,68.25,0.17,8.1,1382495,51
lake_11556,27.25,68.75,0.11,7.32,1382515,52
lake_11557,27.25,69.25,0.14,13.9,1382804,45
lake_11558,27.25,70.75,5.15,10.16,176767,120
lake_11559,27.25,71.25,2.02,10.04,176761,150
lake_11560,27.25,72.25,12.48,9.05,15436,183
lake_11561,27.25,74.25,0.65,9.51,1382676,327
lake_11562,27.25,74.75,0.14,4.54,1382527,334
lake_11563,27.25,75.25,10.09,17.68,15434,430
lake_11564,27.25,76.25,1.39,11.93,176760,408
lake_11565,27.25,76.75,0.94,11.56,1382451,264
lake_11566,27.25,77.25,0.13,10.68,1382757,178
lake_11567,27.25,77.75,0.47,9.43,1382618,166
lake_11568,27.25,78.25,0.71,10.82,1382456,171
lake_11569,27.25,78.75,0.32,11.98,1382457,164
lake_11570,27.25,80.25,1.01,9.11,176776,136
lake_11571,27.25,81.25,0.61,11,1382449,115
lake_11572,27.25,81.75,0.95,12.16,1382643,108
lake_11573,27.25,82.25,0.44,11.16,1382507,104
lake_11574,27.25,82.75,0.17,16.7,1382602,93
lake_11575,27.25,83.25,2.42,10.88,176801,75
lake_11576,27.25,83.75,0.29,10.7,1382684,92
lake_11577,27.25,84.25,0.53,7.57,1382834,83
lake_11578,27.25,88.75,0.28,6.48,1382575,3901
lake_11579,27.25,89.25,0.27,5.88,1382452,4064
lake_11580,27.25,94.25,0.25,10.19,1382518,94
lake_11581,27.25,94.75,0.33,7.05,1382505,97
lake_11582,27.25,96.25,1.09,4.97,176786,864
lake_11583,27.25,99.75,0.21,7.41,1382484,3938
lake_11584,27.25,100.25,0.14,5.29,1382630,2742
lake_11585,27.25,101.25,0.12,4.7,1382502,2389
lake_11586,27.25,101.75,65.35,70.2,15447,1190
lake_11587,27.25,102.25,0.21,6.24,1382581,3231
lake_11588,27.25,103.25,2.28,17.64,176770,3172
lake_11589,27.25,103.75,7.13,48.05,176769,1976
lake_11590,27.25,104.25,0.21,5.71,1382798,2405
lake_11591,27.25,104.75,0.17,4.88,1382708,1556
lake_11592,27.25,105.25,0.19,3.78,1382530,1684
lake_11593,27.25,105.75,5.11,23.66,176799,1273
lake_11594,27.25,106.25,0.13,6.93,1382555,1100
lake_11595,27.25,106.75,32.28,31.42,15438,750
lake_11596,27.25,107.25,0.25,4.54,1382644,982
lake_11597,27.25,107.75,0.2,5.39,1382607,1000
lake_11598,27.25,108.25,0.56,6.5,1382824,593
lake_11599,27.25,108.75,0.83,13.82,1382601,341
lake_11600,27.25,109.25,2.28,25.97,176777,448
lake_11601,27.25,110.25,0.5,20.42,1382687,436
lake_11602,27.25,110.75,2.98,28.01,176775,465
lake_11603,27.25,111.25,0.17,10.86,1382466,377
lake_11604,27.25,111.75,0.19,13.68,1382498,447
lake_11605,27.25,112.25,1.01,12.04,176782,119
lake_11606,27.25,112.75,0.18,13.38,1382572,137
lake_11607,27.25,113.25,2.68,13.23,176800,61
lake_11608,27.25,113.75,13.15,15.47,15439,158
lake_11609,27.25,114.25,14.3,14.8,15435,167
lake_11610,27.25,114.75,4.19,12.33,176793,70
lake_11611,27.25,115.25,1.37,14.46,176758,87
lake_11612,27.25,115.75,0.4,9.27,1382590,233
lake_11613,27.25,116.25,1.31,13.59,176791,203
lake_11614,27.25,116.75,34.9,19.26,15433,93
lake_11615,27.25,117.25,0.25,3.81,1382800,678
lake_11616,27.25,117.75,0.13,11.22,1382678,234
lake_11617,27.25,118.25,1.3,9.31,176781,126
lake_11618,27.25,118.75,0.63,17.52,1382520,311
lake_11619,27.25,119.25,1.1,10.59,176789,717
lake_11620,27.25,119.75,0.91,29.69,1382841,430
lake_11621,27.25,120.25,1.07,16.61,176762,37
lake_11622,27.75,-114.25,13.97,15.72,9624,-1
lake_11623,27.75,-113.75,32.26,99.13,9631,0
lake_11624,27.75,-113.25,0.55,9.12,1068628,107
lake_11625,27.75,-110.75,0.42,12.19,1068621,-4
lake_11626,27.75,-110.25,0.15,15.57,1068760,17
lake_11627,27.75,-109.75,74.88,85.91,9622,70
lake_11628,27.75,-107.75,0.32,4.58,1068687,2341
lake_11629,27.75,-105.75,0.9,7.04,1068774,1306
lake_11630,27.75,-105.25,79.16,55.76,9632,1304
lake_11631,27.75,-104.75,0.44,3.93,1068635,1321
lake_11632,27.75,-104.25,0.18,3.74,1068562,1370
lake_11633,27.75,-103.75,0.17,4.71,1068459,1238
lake_11634,27.75,-103.25,0.22,4.67,1068766,1192
lake_11635,27.75,-101.25,0.24,8.23,1068506,430
lake_11636,27.75,-100.75,0.12,7.33,1068701,281
lake_11637,27.75,-100.25,0.28,10.78,1068737,224
lake_11638,27.75,-99.75,0.31,5.81,1068779,203
lake_11639,27.75,-99.25,1.53,9.64,114504,159
lake_11640,27.75,-98.75,0.27,13.06,1068592,129
lake_11641,27.75,-98.25,0.47,7.72,1068643,62
lake_11642,27.75,-97.75,1.45,32.41,114467,1
lake_11643,27.75,-97.25,13.27,13.37,9633,3
lake_11644,27.75,-82.75,1.35,12.98,114495,0
lake_11645,27.75,-82.25,0.82,12.72,1068559,3
lake_11646,27.75,-81.75,14,17.04,9617,22
lake_11647,27.75,-81.25,121.19,22.53,854,13
lake_11648,27.75,-80.75,24.27,49.93,9623,6
lake_11649,27.75,-80.25,0.14,9.86,1068696,5
lake_11650,27.75,-15.75,0.26,4.29,1382074,900
lake_11651,27.75,33.75,0.27,11.7,1382429,4
lake_11652,27.75,53.75,14.89,24.41,15425,750
lake_11653,27.75,57.25,0.78,7.14,1382200,529
lake_11654,27.75,58.75,0.14,8.35,1382341,365
lake_11655,27.75,61.25,0.14,4.18,1382325,1326
lake_11656,27.75,67.25,0.26,14.77,1382401,151
